month,min_temp,max_temp,sunrise,sunset,moonrise,moonset,wind_speed(km/h),wind_dir,rain(mm),humidity(%),cloud(%),pressure(mb),current_weather,weather
2,20,30,6,17,21,8,8,157.5,0.0,79,33,1011,1,1
2,21,30,6,17,22,9,10,157.5,0.9,80,42,1012,1,1
2,21,28,6,17,23,10,12,157.5,1.6,85,55,1013,1,1
2,22,28,6,17,0,10,12,135.0,1.0,85,53,1012,1,0
2,22,30,6,17,0,11,11,135.0,0.0,83,39,1012,0,1
2,22,29,6,18,1,12,8,135.0,0.7,83,42,1013,1,0
2,21,32,6,18,2,13,9,157.5,0.0,75,24,1011,0,0
2,23,34,6,18,3,13,10,180.0,0.0,62,1,1009,0,0
2,22,36,6,18,3,14,10,202.5,0.0,51,1,1008,0,0
2,22,37,6,18,4,15,7,202.5,0.0,44,0,1011,0,1
2,15,24,6,18,5,16,10,67.5,0.6,73,81,1019,1,1
2,14,18,6,18,5,17,6,90.0,0.6,79,84,1017,1,1
2,15,20,6,18,6,18,7,90.0,1.0,80,87,1014,1,1
2,13,16,6,18,7,19,7,45.0,1.7,79,92,1018,1,1
2,11,13,6,18,7,19,6,90.0,0.9,78,81,1021,1,1
2,10,13,6,18,8,20,6,135.0,0.0,76,96,1023,1,1
2,10,12,6,18,8,21,5,157.5,0.0,78,99,1024,1,1
2,10,16,6,18,9,22,5,180.0,4.8,73,65,1022,1,0
2,10,21,6,18,9,23,5,180.0,0.0,74,50,1018,0,1
2,13,22,6,18,10,0,4,180.0,0.0,85,79,1015,1,0
2,17,26,6,18,11,0,5,225.0,0.0,78,35,1014,0,1
2,17,27,6,18,12,1,6,157.5,0.3,82,57,1011,1,0
2,19,34,6,18,13,2,7,180.0,0.0,62,5,1005,0,0
2,19,35,6,18,14,3,7,225.0,0.0,40,19,1007,0,0
2,21,37,6,18,15,4,6,225.0,0.0,38,0,1007,0,0
2,20,35,6,18,16,5,6,202.5,0.0,43,3,1008,0,0
2,22,34,6,18,17,5,10,157.5,0.0,57,7,1009,0,0
3,24,36,6,18,18,6,9,157.5,0.0,58,4,1009,0,0
3,24,38,6,18,19,7,8,180.0,0.0,47,0,1007,0,0
3,23,38,6,18,20,7,8,157.5,0.0,39,0,1006,0,0
3,22,37,6,18,22,8,8,135.0,0.0,43,1,1005,0,0
3,23,38,6,18,23,9,7,180.0,0.0,35,0,1005,0,0
3,23,39,6,18,23,10,9,180.0,0.0,33,1,1007,0,0
3,19,24,6,18,0,10,10,90.0,0.0,59,54,1014,0,1
3,15,23,6,18,0,11,9,67.5,3.4,68,84,1016,1,1
3,13,16,6,18,1,12,10,90.0,2.5,58,75,1027,1,0
3,13,18,6,18,2,13,5,67.5,0.0,38,39,1027,0,0
3,12,23,6,18,3,14,6,135.0,0.0,45,22,1022,0,0
3,14,26,6,18,3,15,7,112.5,0.0,75,25,1016,0,1
3,18,30,6,18,4,16,7,112.5,0.5,72,36,1011,1,0
3,22,35,6,18,5,17,8,135.0,0.0,60,4,1008,0,0
3,22,32,6,18,5,17,7,90.0,0.0,65,14,1012,0,1
3,17,25,6,18,6,18,9,45.0,10.0,72,85,1020,1,0
3,16,27,6,18,6,19,5,135.0,0.0,69,44,1021,0,0
3,19,28,6,18,7,20,6,180.0,0.0,69,46,1020,0,0
3,19,30,6,18,7,21,10,157.5,0.0,69,16,1014,0,1
3,19,31,6,18,8,22,8,135.0,0.0,73,28,1011,1,1
3,21,27,6,18,9,23,8,112.5,1.4,77,50,1012,1,1
3,21,31,6,18,10,0,13,135.0,0.1,76,54,1008,1,0
3,23,33,6,18,11,0,12,135.0,0.0,70,29,1006,0,0
3,19,35,6,18,12,1,12,112.5,6.1,64,29,1007,0,0
3,17,24,6,18,13,2,13,45.0,2.4,44,35,1020,0,0
3,15,24,6,18,14,2,9,135.0,0.0,43,6,1020,0,0
3,14,25,6,18,15,3,6,135.0,0.0,66,26,1019,0,0
3,16,27,6,18,16,4,5,112.5,0.0,65,26,1018,0,0
3,17,29,6,18,17,5,9,135.0,0.0,69,45,1016,0,1
3,20,29,6,18,18,5,11,135.0,0.2,78,60,1014,1,1
3,20,29,6,18,19,6,11,157.5,0.6,80,53,1012,1,0
4,22,33,5,18,20,7,9,112.5,0.0,73,28,1010,0,1
4,21,24,5,18,21,7,7,45.0,18.4,91,96,1014,1,1
4,20,22,5,18,22,8,5,45.0,1.4,91,96,1015,1,1
4,20,28,5,18,23,9,7,112.5,0.4,91,76,1011,1,1
4,22,31,5,18,0,10,8,112.5,0.3,87,58,1007,1,0
4,23,32,5,18,0,11,8,112.5,0.4,80,47,1009,0,1
4,22,25,5,18,1,12,5,67.5,5.1,91,95,1015,1,1
4,19,25,5,18,1,13,8,90.0,2.5,87,69,1015,1,1
4,18,27,5,18,2,14,9,135.0,0.0,85,76,1009,1,0
4,23,32,5,18,3,14,8,135.0,0.0,79,37,1004,0,0
4,24,35,5,18,3,15,9,135.0,0.0,69,5,1003,0,0
4,25,37,5,18,4,16,8,135.0,0.0,60,1,1004,0,1
4,25,33,5,18,4,17,9,90.0,2.2,75,51,1009,1,1
4,23,27,5,18,5,18,7,112.5,3.0,89,84,1012,1,1
4,16,23,5,18,5,19,10,67.5,7.7,92,100,1018,1,1
4,16,21,5,18,6,20,5,112.5,0.7,83,86,1018,1,1
4,17,23,5,18,7,21,5,90.0,11.1,84,84,1016,1,1
4,19,28,5,18,8,22,5,112.5,0.0,86,73,1012,1,1
4,22,30,5,18,9,23,9,135.0,0.1,84,52,1007,1,0
4,23,34,5,18,10,23,9,157.5,0.0,70,27,1004,0,0
4,25,36,5,18,11,0,7,157.5,0.0,66,14,1004,0,1
4,21,30,5,18,12,0,11,45.0,0.2,77,57,1010,1,0
4,20,26,5,18,13,1,7,90.0,0.2,63,49,1018,0,0
4,18,28,5,18,14,2,8,157.5,0.0,69,37,1015,0,1
4,20,29,5,18,15,2,8,135.0,0.0,82,64,1013,1,1
4,21,24,5,18,16,3,7,112.5,7.7,94,100,1016,1,1
4,20,27,5,18,17,4,6,180.0,0.0,78,50,1016,1,1
4,19,29,5,18,18,5,6,135.0,0.8,81,38,1013,1,1
4,21,30,5,18,19,5,5,90.0,0.0,86,56,1012,1,1
4,22,28,5,18,20,6,8,112.5,1.0,89,65,1014,1,1
5,22,28,5,18,21,7,7,112.5,5.8,88,76,1013,1,1
5,22,27,5,18,22,8,6,112.5,8.1,92,91,1012,1,1
5,22,30,5,18,23,9,11,157.5,0.6,86,67,1008,1,1
5,23,33,5,18,23,10,14,157.5,0.0,82,43,1004,1,0
5,24,37,5,18,0,11,8,112.5,0.0,72,24,1001,0,0
5,26,38,5,18,0,11,8,135.0,0.0,70,17,1003,0,0
5,26,33,5,18,1,12,8,90.0,0.0,81,43,1004,0,0
5,26,36,5,18,1,13,9,135.0,0.0,74,23,1003,0,0
5,27,37,5,18,2,14,7,157.5,40.7,70,37,1002,0,1
5,24,27,5,18,2,15,7,67.5,41.3,88,86,1006,1,1
5,23,27,5,18,3,16,4,112.5,0.3,89,96,1010,1,1
5,23,31,5,18,3,17,9,135.0,0.8,85,56,1008,1,0
5,25,35,5,18,4,18,11,157.5,0.0,76,19,1006,0,0
5,26,36,5,18,5,18,7,135.0,19.7,72,25,1005,0,1
5,26,31,5,18,6,20,11,112.5,26.5,82,48,1006,1,1
5,26,34,5,18,7,20,9,135.0,0.3,77,31,1006,1,0
5,27,36,5,18,8,21,10,157.5,0.0,77,30,1007,0,0
5,26,35,5,18,9,22,8,157.5,0.0,70,18,1006,0,0
5,27,38,5,18,10,23,8,157.5,0.0,61,21,1004,0,1
5,28,38,5,18,11,0,8,135.0,0.7,63,25,1004,1,0
5,28,37,5,18,12,0,9,180.0,0.0,62,36,1004,0,0
5,28,39,5,18,13,0,6,157.5,5.3,57,31,1001,0,1
5,24,28,5,18,14,1,7,135.0,55.3,81,70,1005,1,1
5,24,31,5,18,15,2,6,180.0,2.8,68,51,1006,1,1
5,23,31,5,18,16,2,7,135.0,1.5,78,65,1006,1,1
5,25,30,5,18,17,3,6,135.0,35.8,94,76,1004,1,1
5,25,31,5,18,18,4,7,135.0,13.5,90,66,1004,1,1
5,25,33,5,18,19,5,5,112.5,43.8,85,72,1006,1,1
5,25,29,5,18,20,6,6,180.0,28.9,94,69,1007,1,1
5,24,30,5,18,20,7,6,247.5,7.6,94,84,1006,1,1
5,25,34,5,18,21,8,6,157.5,3.3,84,52,1005,1,0
6,26,37,5,18,22,8,5,157.5,34.4,78,52,1003,0,1
6,23,27,5,18,22,9,8,135.0,34.7,92,64,1008,1,1
6,23,30,5,18,23,10,5,180.0,0.0,82,85,1012,1,0
6,22,32,5,18,24,11,6,180.0,0.0,73,41,1010,0,1
6,24,30,5,18,0,12,6,112.5,2.6,74,52,1008,1,1
6,24,31,5,18,0,13,8,135.0,1.5,79,55,1007,1,1
6,25,32,5,18,1,13,9,157.5,7.7,85,58,1005,1,0
6,26,35,5,18,1,14,7,157.5,0.0,78,34,1004,0,0
6,27,36,5,18,2,15,6,180.0,0.5,76,24,1004,0,1
6,27,32,5,18,3,16,6,90.0,30.0,85,63,1006,1,1
6,26,30,5,18,3,17,5,67.5,29.8,93,62,1007,1,0
6,26,30,5,18,4,18,4,90.0,13.1,95,57,1006,0,0
6,25,35,5,18,5,19,5,157.5,0.0,81,53,1005,0,0
6,27,34,5,18,6,20,6,157.5,0.0,87,47,1004,0,1
6,26,32,5,18,8,21,4,157.5,1.2,87,69,1004,1,0
6,26,35,5,18,9,22,6,180.0,0.0,77,34,1003,0,0
6,27,38,5,18,10,22,7,157.5,0.0,71,29,1004,0,0
6,28,36,5,18,11,23,7,180.0,0.0,70,24,1004,0,0
6,28,39,5,18,12,0,8,157.5,0.0,65,17,1004,0,1
6,27,36,5,18,13,0,9,135.0,43.8,74,39,1004,1,1
6,25,27,5,18,14,0,6,247.5,269.6,96,72,1007,1,1
6,24,31,5,18,15,1,6,157.5,6.0,92,74,1007,1,1
6,26,32,5,18,16,2,8,157.5,0.7,88,58,1005,1,0
6,26,33,5,18,17,3,6,180.0,0.0,83,25,1002,0,1
6,27,33,5,18,17,4,6,180.0,1.1,85,51,1001,1,1
6,26,30,5,18,18,4,6,180.0,8.6,91,68,1003,1,0
6,26,35,5,18,19,5,5,180.0,0.0,84,42,1003,0,0
6,27,33,5,18,20,6,6,180.0,1.8,85,56,1002,0,1
6,26,33,5,18,20,7,7,135.0,16.8,87,61,1004,1,1
6,26,32,5,18,21,8,6,135.0,7.7,90,54,1006,1,1
7,26,32,5,18,22,9,7,135.0,4.0,90,51,1007,1,1
7,26,33,5,18,22,10,6,135.0,0.8,86,36,1006,1,1
7,26,34,5,18,23,10,7,157.5,0.7,83,27,1007,1,0
7,26,37,5,18,23,11,7,180.0,0.0,75,15,1007,0,0
7,26,38,5,18,0,12,7,180.0,0.0,69,15,1005,0,1
7,28,36,5,18,0,13,6,180.0,0.3,72,24,1004,1,0
7,27,38,5,18,0,14,6,180.0,0.0,69,16,1005,0,1
7,27,36,5,18,1,15,5,157.5,1.1,72,35,1005,1,1
7,27,35,5,18,2,16,7,157.5,0.3,75,36,1004,1,1
7,27,35,5,18,3,17,8,157.5,0.1,80,34,1005,1,0
7,27,35,5,18,4,18,7,157.5,0.3,79,30,1005,0,1
7,27,34,5,18,5,19,7,135.0,0.2,79,45,1004,1,1
7,27,33,5,18,6,20,8,135.0,12.8,83,58,1005,1,1
7,26,32,5,18,7,20,5,112.5,5.5,90,51,1007,1,1
7,26,33,5,18,8,21,3,135.0,2.0,86,36,1006,1,1
7,26,34,5,18,10,22,4,67.5,0.1,82,26,1004,1,1
7,25,30,5,18,11,22,17,292.5,24.8,89,65,1000,1,1
7,24,29,5,18,12,23,13,135.0,57.6,94,67,1004,1,1
7,25,32,5,18,12,0,6,180.0,1.4,87,46,1007,1,1
7,26,33,5,18,13,0,6,180.0,2.1,87,61,1006,1,1
7,26,32,5,18,14,1,5,157.5,11.8,88,63,1005,1,1
7,26,29,5,18,15,1,3,157.5,17.3,90,70,1003,1,0
7,26,31,5,18,16,2,6,225.0,1.0,90,52,1002,0,1
7,25,31,5,18,17,3,7,135.0,14.6,92,73,1003,1,1
7,26,29,5,18,18,4,7,112.5,32.7,94,67,1006,1,1
7,25,31,5,18,18,5,4,135.0,6.8,90,63,1008,1,1
7,25,31,5,18,19,6,4,112.5,10.8,91,67,1007,1,1
7,25,31,5,18,20,7,6,135.0,8.5,91,53,1006,1,1
7,26,33,5,18,20,8,5,157.5,6.8,87,38,1004,1,1
7,26,35,5,18,21,8,5,180.0,0.1,78,37,1003,1,1
7,27,34,5,18,21,9,6,202.5,5.0,86,39,1003,1,1
8,26,32,5,18,22,10,7,135.0,43.3,91,66,1007,1,1
8,25,31,5,18,22,11,4,90.0,4.6,90,63,1008,1,1
8,25,31,5,18,23,12,4,135.0,8.0,90,57,1006,1,1
8,25,31,5,18,0,13,4,112.5,5.5,88,69,1005,1,1
8,25,31,5,18,0,14,3,247.5,17.0,89,63,1006,1,1
8,25,34,5,18,1,15,5,225.0,0.3,84,28,1007,1,1
8,25,34,5,18,2,16,5,202.5,19.1,77,51,1004,1,1
8,26,33,5,18,3,17,4,225.0,4.3,78,46,1003,1,1
8,26,32,5,18,4,17,3,247.5,8.6,83,56,1003,1,1
8,25,31,5,18,5,18,4,247.5,6.9,88,54,1004,1,1
8,25,32,5,18,6,19,4,112.5,9.9,86,71,1006,1,1
8,25,32,5,18,7,20,5,112.5,4.7,87,66,1007,1,1
8,25,33,5,18,8,20,5,112.5,2.0,86,55,1006,1,1
8,25,33,5,18,9,21,6,112.5,3.3,85,63,1006,1,1
8,25,32,5,18,10,22,5,135.0,11.7,88,66,1008,1,1
8,25,32,5,18,11,23,4,135.0,13.7,87,74,1007,1,1
8,25,30,5,18,12,23,5,112.5,31.9,92,67,1006,1,1
8,24,31,5,18,13,0,6,112.5,4.7,90,70,1009,1,1
8,24,31,5,18,14,0,5,135.0,4.4,89,52,1011,1,1
8,24,32,5,18,15,1,4,135.0,0.8,88,52,1011,1,1
8,25,31,5,18,16,2,4,157.5,9.2,89,64,1009,1,1
8,24,32,5,18,16,3,4,157.5,6.6,87,56,1008,1,1
8,25,32,5,18,17,4,6,270.0,24.7,85,53,1006,1,1
8,23,27,5,18,18,5,12,157.5,46.9,95,85,1005,1,1
8,24,28,5,18,18,6,10,90.0,34.2,96,81,1006,1,1
8,24,30,5,18,19,6,3,112.5,15.6,96,90,1006,1,1
8,24,27,5,18,19,7,6,270.0,92.9,96,88,1006,1,1
8,22,26,5,18,20,8,9,292.5,41.3,93,86,1008,1,1
8,22,28,5,18,20,9,5,247.5,14.9,89,67,1008,1,1
8,23,31,5,18,21,10,4,202.5,5.7,86,66,1006,1,1
8,24,34,5,18,22,11,5,247.5,0.3,86,46,1005,1,1
9,25,35,5,18,23,12,5,315.0,0.4,79,22,1006,1,0
9,25,34,5,18,24,12,6,337.5,0.0,71,10,1007,0,0
9,25,35,5,18,0,13,6,315.0,0.0,73,8,1006,0,0
9,25,35,5,18,1,14,4,225.0,0.0,74,15,1005,0,1
9,25,33,5,18,2,15,5,112.5,0.5,81,26,1006,1,1
9,24,32,5,18,3,16,5,112.5,13.2,87,70,1005,1,1
9,25,33,5,18,4,17,5,135.0,4.5,91,56,1005,1,1
9,25,33,5,18,5,17,4,157.5,11.4,88,66,1006,1,1
9,25,33,5,18,6,18,4,202.5,9.2,85,53,1005,1,1
9,26,33,5,18,7,19,5,157.5,9.6,87,62,1005,1,1
9,25,31,5,18,8,20,4,90.0,24.0,91,74,1007,1,1
9,24,31,5,18,9,20,4,157.5,13.4,89,72,1008,1,1
9,24,28,5,18,10,21,3,180.0,18.8,89,72,1007,1,1
9,24,27,5,18,11,22,7,112.5,49.6,96,78,1009,1,1
9,23,29,5,18,12,23,5,135.0,17.2,90,73,1011,1,1
9,22,33,5,18,13,0,5,180.0,0.2,84,40,1010,1,0
9,22,32,5,18,14,0,5,135.0,0.0,84,44,1009,0,0
9,22,33,5,18,14,1,5,135.0,0.0,84,36,1009,0,0
9,23,34,5,18,15,2,4,157.5,0.0,82,40,1007,0,0
9,23,35,5,18,16,3,3,157.5,0.0,80,29,1004,0,0
9,25,37,5,18,16,3,5,202.5,0.0,82,20,1004,0,1
9,25,32,5,18,17,4,5,135.0,4.2,85,49,1007,1,1
9,21,27,5,18,17,5,7,67.5,1.5,82,54,1011,1,0
9,21,30,5,18,18,6,5,90.0,0.0,81,72,1011,0,1
9,24,31,5,18,18,7,5,135.0,12.7,89,75,1010,1,1
9,24,30,5,17,19,8,6,157.5,17.7,91,70,1012,1,1
9,25,30,5,17,20,9,5,135.0,10.1,91,62,1012,1,1
9,23,30,5,17,21,9,4,112.5,4.2,90,54,1012,1,1
9,23,31,5,17,21,10,4,202.5,4.6,88,57,1013,1,1
9,24,31,5,17,22,11,4,135.0,5.4,87,47,1013,1,1
10,24,30,5,17,23,12,5,157.5,6.5,88,55,1012,1,1
10,24,30,5,17,0,13,6,157.5,2.4,89,50,1012,1,0
10,22,28,5,17,0,14,12,247.5,0.1,80,39,1013,0,1
10,22,24,5,17,2,15,8,315.0,0.9,79,69,1013,1,0
10,21,25,5,17,3,15,8,270.0,1.4,79,57,1013,0,1
10,20,27,5,17,4,16,6,247.5,19.5,78,45,1013,1,0
10,21,29,5,17,5,17,7,225.0,0.3,78,46,1012,0,0
10,22,30,5,17,6,17,6,180.0,0.0,75,28,1011,0,0
10,22,31,5,17,7,18,5,157.5,0.0,76,27,1008,0,0
10,24,31,5,17,8,19,7,157.5,0.0,86,59,1006,0,1
10,25,30,6,17,9,20,8,135.0,11.6,90,78,1009,1,1
10,25,32,6,17,10,21,5,112.5,5.8,88,59,1012,1,1
10,24,31,6,17,11,22,4,135.0,2.1,86,55,1011,1,1
10,24,32,6,17,12,23,4,67.5,10.1,83,58,1010,1,1
10,22,28,6,17,12,0,10,67.5,13.9,86,70,1013,1,1
10,21,23,6,17,13,0,8,337.5,30.9,93,89,1013,1,1
10,20,22,6,17,14,1,8,337.5,53.3,96,87,1014,1,1
10,20,22,6,17,14,1,7,270.0,28.2,96,83,1014,1,0
10,21,29,6,17,15,2,7,202.5,1.4,80,29,1014,0,0
10,20,30,6,17,15,3,8,270.0,0.0,71,9,1012,0,0
10,19,29,6,17,16,4,6,247.5,0.0,68,6,1010,0,0
10,19,29,6,17,16,5,4,157.5,0.0,70,1,1009,0,0
10,19,30,6,17,17,6,4,135.0,0.0,71,3,1009,0,0
10,20,30,6,17,18,6,4,112.5,0.0,78,20,1009,0,0
10,22,28,6,17,19,7,4,135.0,0.0,82,48,1013,0,0
10,21,26,6,17,19,8,9,90.0,0.0,71,59,1017,0,0
10,18,21,6,17,20,9,10,67.5,0.0,67,55,1021,0,0
10,17,22,6,17,21,10,7,67.5,0.0,60,22,1021,0,0
10,15,23,6,17,22,11,8,22.5,0.0,60,21,1023,0,0
10,14,25,6,17,23,12,8,45.0,0.0,59,2,1024,0,0
10,13,26,6,17,0,13,5,247.5,0.0,58,0,1021,0,0
11,14,27,6,17,0,13,5,270.0,0.0,58,0,1018,0,0
11,15,27,6,17,1,14,7,270.0,0.0,55,2,1020,0,0
11,15,27,6,17,2,15,7,180.0,0.0,57,1,1021,0,0
11,15,26,6,17,3,15,7,225.0,0.0,60,7,1020,0,0
11,16,27,6,17,4,16,5,270.0,0.0,61,13,1019,0,0
11,17,29,6,17,6,17,4,247.5,0.0,59,1,1017,0,0
11,16,29,6,17,7,18,4,180.0,0.0,61,0,1017,0,0
11,17,29,6,17,8,19,7,292.5,0.0,55,0,1019,0,0
11,16,29,6,17,9,20,6,270.0,0.0,49,2,1021,0,0
11,18,25,6,17,9,21,3,270.0,0.0,59,20,1019,0,0
11,18,26,6,17,10,22,4,180.0,0.0,62,32,1017,0,0
11,17,29,6,17,11,22,7,225.0,0.0,55,17,1014,0,0
11,16,28,6,17,12,23,4,135.0,0.0,56,21,1016,0,0
11,18,29,6,17,12,0,4,202.5,0.0,64,43,1019,0,1
11,20,25,6,17,13,0,5,247.5,0.8,76,78,1020,1,0
11,19,26,6,17,13,1,6,90.0,0.0,63,41,1019,0,0
11,17,27,6,17,14,2,5,90.0,0.0,68,40,1018,0,0
11,17,27,6,17,14,3,3,135.0,0.0,74,52,1018,0,0
11,19,26,6,17,15,3,6,90.0,0.0,68,38,1017,0,0
11,17,28,6,17,16,4,5,157.5,0.0,71,9,1012,0,1
11,18,27,6,17,16,5,5,112.5,0.0,80,77,1010,1,1
11,20,24,6,17,17,6,7,45.0,4.9,73,56,1013,1,1
11,19,24,6,17,18,7,5,157.5,1.9,78,68,1014,1,1
11,19,25,6,17,19,8,7,112.5,1.3,83,84,1015,1,1
11,18,21,6,17,20,9,8,247.5,5.0,78,87,1018,1,1
11,18,21,6,17,21,10,4,202.5,0.4,75,82,1017,1,1
11,18,23,6,17,22,10,5,90.0,0.0,76,69,1016,1,1
11,17,25,6,17,23,11,4,180.0,0.6,78,58,1017,1,1
11,19,24,6,17,0,12,5,67.5,0.6,76,70,1017,1,0
11,18,24,6,17,0,13,5,135.0,0.0,77,70,1016,0,0
12,18,25,6,17,1,13,4,292.5,0.0,69,30,1016,0,0
12,17,27,6,17,2,14,5,247.5,0.0,70,6,1017,0,0
12,17,27,6,17,3,15,5,112.5,0.0,63,1,1019,0,0
12,16,26,6,17,4,16,4,157.5,0.0,68,3,1016,0,0
12,16,28,6,17,5,16,4,135.0,0.0,79,28,1013,0,1
12,18,26,6,17,6,17,4,157.5,2.1,82,74,1016,1,0
12,17,21,6,17,7,18,10,22.5,0.2,61,66,1020,0,0
12,15,23,6,17,8,19,5,180.0,0.0,52,33,1018,0,0
12,14,25,6,17,9,20,5,135.0,0.0,61,15,1014,0,0
12,15,27,6,17,10,21,6,157.5,0.0,75,32,1010,0,1
12,20,23,6,17,10,22,6,112.5,13.1,90,94,1009,1,1
12,21,26,6,17,11,23,10,135.0,1.7,91,79,1006,1,1
12,23,27,6,17,11,24,8,112.5,12.3,91,86,1008,1,1
12,19,23,6,17,12,0,8,90.0,13.3,92,96,1011,1,1
12,11,22,6,17,12,0,10,67.5,7.6,88,89,1012,1,1
12,9,13,6,17,13,1,9,157.5,7.3,74,68,1024,1,0
12,10,19,6,17,14,2,5,135.0,0.0,58,20,1021,0,0
12,10,22,6,17,14,3,5,157.5,0.0,65,10,1015,0,0
12,13,23,6,17,15,4,4,67.5,0.1,78,25,1017,0,0
12,18,23,6,17,16,5,5,90.0,0.1,85,70,1016,0,1
12,17,21,6,17,17,6,5,90.0,0.8,89,77,1015,1,0
12,16,22,6,17,18,7,5,225.0,0.5,82,46,1014,0,1
12,16,23,6,17,19,8,5,112.5,0.2,90,88,1013,1,1
12,20,26,6,17,20,8,8,157.5,0.4,89,78,1012,1,1
12,13,21,6,17,21,9,11,112.5,5.1,85,78,1016,1,0
12,11,18,6,17,22,10,6,157.5,0.0,67,32,1022,0,0
12,10,21,6,17,23,11,5,90.0,0.0,61,9,1018,0,0
12,12,21,6,17,0,11,5,135.0,0.0,83,44,1016,0,1
12,14,20,6,17,0,12,5,90.0,1.4,89,80,1016,1,1
12,17,21,6,17,1,13,6,225.0,3.2,84,67,1019,1,0
12,26,34,5,18,3,15,9,135.0,0.3,77,31,1006,0,1
1,13,20,6,17,3,14,5,90.0,0.0,86,69,1015,1,1
1,17,22,6,17,4,15,6,90.0,7.9,90,89,1016,1,1
1,13,18,6,17,5,16,8,45.0,3.6,85,95,1018,1,1
1,11,15,6,17,6,17,6,45.0,0.4,77,78,1019,1,0
1,12,17,6,17,7,18,5,67.5,0.3,75,65,1017,0,1
1,12,15,6,17,7,19,10,22.5,0.8,69,68,1022,1,1
1,9,13,6,17,8,20,6,45.0,0.0,62,61,1023,1,0
1,8,17,6,17,9,21,5,67.5,0.0,64,44,1020,0,1
1,11,14,6,17,9,21,8,135.0,2.0,66,76,1022,1,0
1,10,15,6,17,10,22,6,22.5,0.0,53,56,1020,0,1
1,8,10,6,17,10,23,9,112.5,3.8,64,63,1021,1,0
1,6,15,6,17,11,0,5,135.0,0.0,54,35,1019,0,0
1,7,17,6,17,11,0,4,135.0,0.0,67,46,1017,0,1
1,11,18,6,17,12,1,4,112.5,0.2,72,67,1017,1,0
1,10,18,6,17,13,2,11,45.0,0.3,54,33,1024,0,0
1,7,17,6,17,14,3,6,67.5,0.0,44,18,1022,0,0
1,8,17,6,17,15,4,5,90.0,0.0,55,54,1021,0,1
1,10,15,6,17,16,5,6,90.0,0.0,64,74,1019,1,0
1,10,16,6,17,17,5,5,22.5,0.0,66,56,1017,0,1
1,11,15,6,17,18,6,8,22.5,0.2,67,69,1018,1,1
1,10,18,6,17,19,7,7,67.5,0.0,53,40,1020,1,0
1,9,18,6,17,20,8,5,67.5,0.0,68,42,1019,0,1
1,12,16,6,17,21,9,8,22.5,0.0,61,68,1022,1,0
1,11,17,6,17,22,9,6,90.0,0.0,53,52,1023,0,0
1,12,17,6,17,23,10,6,67.5,0.0,59,43,1023,0,0
1,11,17,6,17,0,11,6,67.5,0.0,65,50,1024,0,0
1,11,18,6,17,0,11,6,67.5,0.0,64,46,1023,0,0
1,12,16,6,17,1,12,9,22.5,0.0,58,61,1025,0,0
1,10,17,6,17,2,13,8,90.0,0.0,43,50,1025,0,0
1,10,18,6,17,3,14,6,45.0,0.0,46,47,1025,0,0
1,9,18,6,17,4,15,6,67.5,0.0,49,43,1024,0,1
2,9,15,6,17,5,16,4,112.5,0.0,55,64,1023,1,0
2,9,21,6,17,5,17,5,225.0,0.0,51,26,1021,0,0
2,11,23,6,17,6,18,5,135.0,0.0,68,20,1019,0,0
2,13,24,6,17,7,19,5,180.0,0.0,75,41,1017,0,0
2,14,24,6,17,7,19,6,135.0,0.0,81,61,1016,0,1
2,15,21,6,17,8,20,7,112.5,0.2,84,65,1014,1,1
2,15,23,6,17,8,21,8,135.0,0.6,82,74,1010,1,1
2,17,24,6,18,9,22,7,112.5,0.2,83,62,1007,1,0
2,18,28,6,18,9,23,7,135.0,0.0,79,47,1005,0,1
2,19,26,6,18,10,24,6,112.5,0.6,82,55,1009,1,1
2,16,21,6,18,11,0,7,90.0,2.2,80,88,1014,1,1
2,14,16,6,18,12,0,7,67.5,6.6,76,93,1016,1,1
2,13,15,6,18,12,1,8,67.5,3.4,74,91,1017,1,0
2,12,17,6,18,13,2,6,135.0,0.0,65,60,1019,0,1
2,12,16,6,18,14,3,6,90.0,0.0,74,78,1017,1,0
2,14,19,6,18,16,4,5,90.0,0.0,82,75,1014,0,1
2,16,21,6,18,17,5,6,90.0,0.8,79,52,1014,1,1
2,16,21,6,18,18,6,6,135.0,0.0,82,76,1014,1,0
2,17,21,6,18,19,6,6,90.0,0.0,78,67,1016,0,0
2,15,20,6,18,20,7,6,112.5,0.1,68,42,1018,0,1
2,15,20,6,18,21,8,5,112.5,0.0,79,69,1016,1,0
2,17,22,6,18,22,9,5,112.5,0.0,82,73,1016,0,1
2,18,21,6,18,23,9,4,90.0,2.0,90,96,1016,1,1
2,19,24,6,18,0,10,7,135.0,0.3,89,82,1013,1,1
2,19,25,6,18,0,11,9,135.0,1.3,90,80,1013,1,0
2,19,25,6,18,1,12,10,135.0,0.1,86,65,1014,0,0
2,19,25,6,18,2,13,10,135.0,0.0,74,69,1015,0,1
2,19,27,6,18,3,14,8,135.0,0.0,78,59,1012,1,1
3,19,25,6,18,3,15,5,112.5,0.3,85,71,1014,1,0
3,18,24,6,18,4,16,8,135.0,0.0,77,56,1016,0,1
3,17,22,6,18,5,16,10,112.5,3.1,69,68,1014,1,1
3,17,21,6,18,5,17,9,135.0,0.7,69,63,1012,1,1
3,17,25,6,18,6,18,8,112.5,0.8,70,49,1012,1,0
